precision,language,idx,nll,chars
bf16,English,60,150.35995483398438,275
bf16,English,61,74.73945617675781,138
bf16,English,62,47.8648681640625,100
bf16,English,63,67.64999389648438,128
bf16,English,64,105.03639221191406,256
bf16,English,65,25.246292114257812,134
bf16,English,66,275.58209228515625,462
bf16,English,67,130.35763549804688,193
bf16,English,68,39.03089141845703,67
bf16,English,69,144.51480102539062,304
bf16,English,70,92.09603118896484,181
bf16,English,71,182.207763671875,387
bf16,English,72,134.60287475585938,257
bf16,English,73,98.26754760742188,166
bf16,English,74,155.6126251220703,216
bf16,English,75,38.96923828125,75
bf16,English,76,46.102535247802734,89
bf16,English,77,55.743099212646484,116
bf16,English,78,265.23968505859375,313
bf16,English,79,204.96031188964844,384
bf16,English,80,74.07452392578125,120
bf16,English,81,66.46063995361328,134
bf16,English,82,104.83876037597656,148
bf16,English,83,174.62042236328125,244
bf16,English,84,68.51439666748047,80
bf16,English,85,215.17544555664062,323
bf16,English,86,37.69642639160156,74
bf16,English,87,42.58831787109375,55
bf16,English,88,83.78470611572266,120
bf16,English,89,94.29083251953125,97
bf16,English,90,47.40336608886719,107
bf16,English,91,52.10430908203125,102
bf16,English,92,78.30797576904297,121
bf16,English,93,110.52783203125,132
bf16,English,94,71.05867004394531,86
bf16,English,95,82.68228912353516,142
bf16,English,96,58.64686584472656,80
bf16,English,97,159.68153381347656,178
bf16,English,98,160.94577026367188,243
bf16,English,99,98.58289337158203,199
bf16,English,100,55.55085754394531,88
bf16,English,101,137.41500854492188,147
bf16,English,102,93.72988891601562,80
bf16,English,103,53.615360260009766,44
bf16,English,104,46.4744873046875,44
bf16,English,105,30.2464656829834,48
bf16,English,106,62.35974884033203,92
bf16,English,107,46.6515007019043,82
bf16,English,108,172.6500244140625,290
bf16,English,109,108.1856689453125,192
bf16,English,110,101.45591735839844,112
bf16,English,111,65.31028747558594,120
bf16,English,112,81.14598846435547,105
bf16,English,113,53.374725341796875,62
bf16,English,114,200.6292724609375,252
bf16,English,115,124.12812805175781,137
bf16,English,116,167.7279510498047,212
bf16,English,117,81.86953735351562,146
bf16,English,118,28.17705535888672,44
bf16,English,119,236.59902954101562,286
bf16,English,120,118.04441833496094,143
bf16,English,121,138.2351531982422,169
bf16,English,122,44.89832305908203,86
bf16,English,123,33.92388153076172,46
bf16,English,124,71.03852844238281,69
bf16,English,125,78.3010025024414,102
bf16,English,126,71.89219665527344,94
bf16,English,127,54.583343505859375,88
bf16,English,128,79.82070922851562,94
bf16,English,129,75.53793334960938,121
bf16,English,130,94.08613586425781,140
bf16,English,131,68.02374267578125,99
bf16,English,132,81.42716979980469,126
bf16,English,133,110.87760162353516,134
bf16,English,134,150.2832489013672,274
bf16,English,135,233.40567016601562,327
bf16,English,136,88.69227600097656,119
bf16,English,137,61.08362579345703,105
bf16,English,138,116.27729034423828,218
bf16,English,139,107.42742156982422,137
bf16,English,140,95.64527893066406,123
bf16,English,141,132.41229248046875,180
bf16,English,142,180.0408477783203,246
bf16,English,143,101.0809097290039,145
bf16,English,144,61.77474594116211,83
bf16,English,145,167.37689208984375,253
bf16,English,146,72.9544677734375,100
bf16,English,147,202.36087036132812,331
bf16,English,148,82.41349029541016,112
bf16,English,149,155.50949096679688,239
bf16,English,150,87.35127258300781,110
bf16,English,151,101.21104431152344,158
bf16,English,152,63.22888946533203,57
bf16,English,153,110.38467407226562,150
bf16,English,154,117.01154327392578,165
bf16,English,155,61.037872314453125,86
bf16,English,156,132.5596466064453,180
bf16,English,157,73.82392883300781,90
bf16,English,158,94.41956329345703,149
bf16,English,159,235.98980712890625,262
bf16,English,160,87.64228820800781,138
bf16,English,161,67.31207275390625,79
bf16,English,162,44.38252258300781,73
bf16,English,163,97.09919738769531,209
bf16,English,164,33.128089904785156,102
bf16,English,165,67.87820434570312,110
bf16,English,166,110.27709197998047,166
bf16,English,167,60.18465805053711,75
bf16,English,168,87.80626678466797,129
bf16,English,169,55.353599548339844,87
bf16,English,170,57.96083450317383,103
bf16,English,171,65.34141540527344,130
bf16,English,172,70.35479736328125,146
bf16,English,173,78.93101501464844,151
bf16,English,174,110.57023620605469,169
bf16,English,175,105.06055450439453,137
bf16,English,176,84.86882019042969,152
bf16,English,177,145.33419799804688,304
bf16,English,178,69.15846252441406,135
bf16,English,179,110.36064910888672,186
bf16,English,180,96.82849884033203,176
bf16,English,181,143.3616943359375,210
bf16,English,182,82.90469360351562,143
bf16,English,183,31.965036392211914,65
bf16,English,184,35.938602447509766,70
bf16,English,185,57.504722595214844,64
bf16,English,186,125.02652740478516,246
bf16,English,187,38.269561767578125,48
bf16,English,188,144.20867919921875,294
bf16,English,189,107.09928131103516,170
bf16,English,190,80.86688232421875,123
bf16,English,191,97.51982116699219,170
bf16,English,192,73.13211822509766,133
bf16,English,193,29.920669555664062,86
bf16,English,194,57.25457000732422,141
bf16,English,195,49.602867126464844,93
bf16,English,196,38.92382049560547,50
bf16,English,197,67.53431701660156,80
bf16,English,198,68.77229309082031,95
bf16,English,199,37.62359619140625,87
bf16,English,200,98.95828247070312,164
bf16,English,201,119.28111267089844,195
bf16,English,202,101.94544982910156,171
bf16,English,203,122.63895416259766,186
bf16,English,204,76.78644561767578,125
bf16,English,205,71.34501647949219,255
bf16,English,206,115.91806030273438,240
bf16,English,207,43.88990783691406,85
bf16,English,208,66.9795150756836,118
bf16,English,209,78.46429443359375,145
bf16,English,210,63.89424133300781,150
bf16,English,211,73.5360336303711,93
bf16,English,212,67.37266540527344,130
bf16,English,213,84.07534790039062,162
bf16,English,214,215.3375244140625,345
bf16,English,215,124.78187561035156,201
bf16,English,216,99.8724136352539,137
bf16,English,217,68.69933319091797,109
bf16,English,218,167.282958984375,255
bf16,English,219,186.16253662109375,378
bf16,English,220,68.87541198730469,97
bf16,English,221,56.84586715698242,49
bf16,English,222,133.1884765625,312
bf16,English,223,123.6905517578125,242
bf16,English,224,32.78394317626953,54
bf16,English,225,83.61703491210938,151
bf16,English,226,113.43893432617188,124
bf16,English,227,82.00639343261719,67
bf16,English,228,123.34930419921875,110
bf16,English,229,87.50474548339844,195
bf16,English,230,61.99749755859375,88
bf16,English,231,61.377708435058594,87
bf16,English,232,182.51243591308594,235
bf16,English,233,62.9111328125,109
bf16,English,234,66.00096893310547,116
bf16,English,235,79.96690368652344,116
bf16,English,236,86.0450439453125,151
bf16,English,237,117.48603820800781,192
bf16,English,238,108.93536376953125,185
bf16,English,239,82.19505310058594,168
bf16,English,240,31.3031005859375,77
bf16,English,241,75.30602264404297,162
bf16,English,242,83.199462890625,125
bf16,English,243,44.49351119995117,150
bf16,English,244,128.48629760742188,162
bf16,English,245,38.44969177246094,34
bf16,English,246,156.37905883789062,336
bf16,English,247,62.09088897705078,70
bf16,English,248,107.14491271972656,147
bf16,English,249,73.39652252197266,95
bf16,English,250,55.867897033691406,65
bf16,English,251,145.6727752685547,303
bf16,English,252,31.105701446533203,33
bf16,English,253,70.53387451171875,122
bf16,English,254,136.76190185546875,193
bf16,English,255,61.59874725341797,111
bf16,Hindi,0,177.6245574951172,135
bf16,Hindi,1,190.9141845703125,183
bf16,Hindi,2,95.60418701171875,69
bf16,Hindi,3,117.29286193847656,169
bf16,Hindi,4,146.42764282226562,140
bf16,Hindi,5,180.7914581298828,124
bf16,Hindi,6,99.87901306152344,113
bf16,Hindi,7,83.61264038085938,62
bf16,Hindi,8,153.68756103515625,127
bf16,Hindi,9,60.220008850097656,50
bf16,Hindi,10,111.41195678710938,94
bf16,Hindi,11,215.83531188964844,166
bf16,Hindi,12,85.82948303222656,119
bf16,Hindi,13,96.56437683105469,127
bf16,Hindi,14,201.854736328125,186
bf16,Hindi,15,214.23733520507812,179
bf16,Hindi,16,244.51976013183594,230
bf16,Hindi,17,116.7268295288086,99
bf16,Hindi,18,190.39950561523438,179
bf16,Hindi,19,370.401123046875,316
bf16,Hindi,20,115.81539916992188,110
bf16,Hindi,21,137.58702087402344,149
bf16,Hindi,22,55.50743103027344,78
bf16,Hindi,23,90.77044677734375,66
bf16,Hindi,24,72.03727722167969,75
bf16,Hindi,25,189.5803985595703,200
bf16,Hindi,26,84.83045959472656,123
bf16,Hindi,27,83.48152160644531,90
bf16,Hindi,28,102.67247772216797,62
bf16,Hindi,29,48.169769287109375,63
bf16,Hindi,30,87.25367736816406,90
bf16,Hindi,31,130.37347412109375,110
bf16,Hindi,32,162.95440673828125,128
bf16,Hindi,33,160.06642150878906,135
bf16,Hindi,34,110.78094482421875,102
bf16,Hindi,35,160.201171875,139
bf16,Hindi,36,172.3927001953125,158
bf16,Hindi,37,140.35159301757812,133
bf16,Hindi,38,152.5020751953125,140
bf16,Hindi,39,94.55032348632812,100
bf16,Hindi,40,105.8327865600586,122
bf16,Hindi,41,232.85134887695312,212
bf16,Hindi,42,67.8386001586914,92
bf16,Hindi,43,251.25640869140625,278
bf16,Hindi,44,193.21426391601562,206
bf16,Hindi,45,82.50399780273438,103
bf16,Hindi,46,79.73614501953125,80
bf16,Hindi,47,177.6849365234375,195
bf16,Hindi,48,124.94913482666016,107
bf16,Hindi,49,127.98234558105469,125
bf16,Hindi,50,177.25743103027344,130
bf16,Hindi,51,252.7826690673828,283
bf16,Hindi,52,146.14268493652344,144
bf16,Hindi,53,130.05294799804688,129
bf16,Hindi,54,184.09246826171875,197
bf16,Hindi,55,142.71835327148438,111
bf16,Hindi,56,300.540283203125,267
bf16,Hindi,57,129.4139404296875,116
bf16,Hindi,58,171.8634033203125,152
bf16,Hindi,59,131.3225860595703,149
bf16,Hindi,60,266.03375244140625,281
bf16,Hindi,61,132.46414184570312,127
bf16,Hindi,62,87.55390930175781,92
bf16,Hindi,63,120.87380981445312,121
bf16,Hindi,64,278.3755187988281,242
bf16,Hindi,65,95.98836517333984,119
bf16,Hindi,66,444.32293701171875,436
bf16,Hindi,67,175.86795043945312,252
bf16,Hindi,68,81.70438385009766,92
bf16,Hindi,69,233.03237915039062,301
bf16,Hindi,70,140.27684020996094,195
bf16,Hindi,71,325.42108154296875,333
bf16,Hindi,72,250.33863830566406,230
bf16,Hindi,73,205.48695373535156,200
bf16,Hindi,74,274.4321594238281,235
bf16,Hindi,75,54.95895004272461,62
bf16,Hindi,76,72.2412338256836,75
bf16,Hindi,77,103.56616973876953,114
bf16,Hindi,78,311.6453857421875,326
bf16,Hindi,79,315.67926025390625,396
bf16,Hindi,80,118.2748794555664,124
bf16,Hindi,81,131.60433959960938,142
bf16,Hindi,82,177.07205200195312,165
bf16,Hindi,83,237.30853271484375,223
bf16,Hindi,84,97.56846618652344,64
bf16,Hindi,85,289.48309326171875,314
bf16,Hindi,86,71.05367279052734,77
bf16,Hindi,87,63.99026107788086,55
bf16,Hindi,88,111.9155502319336,98
bf16,Hindi,89,135.45188903808594,131
bf16,Hindi,90,95.98049926757812,95
bf16,Hindi,91,78.40382385253906,108
bf16,Hindi,92,132.28024291992188,127
bf16,Hindi,93,130.33316040039062,134
bf16,Hindi,94,101.34146118164062,90
bf16,Hindi,95,126.25516510009766,123
bf16,Hindi,96,68.63963317871094,66
bf16,Hindi,97,199.4573974609375,164
bf16,Hindi,98,192.39723205566406,192
bf16,Hindi,99,205.96951293945312,188
bf16,Hindi,100,94.85554504394531,114
bf16,Hindi,101,220.6507568359375,164
bf16,Hindi,102,110.46836853027344,81
bf16,Hindi,103,57.47661590576172,43
bf16,Hindi,104,82.8026123046875,55
bf16,Hindi,105,36.8452262878418,44
bf16,Hindi,106,91.87374114990234,114
bf16,Hindi,107,62.74717712402344,63
bf16,Hindi,108,304.1087646484375,275
bf16,Hindi,109,190.8115234375,191
bf16,Hindi,110,109.29325103759766,107
bf16,Hindi,111,116.01544189453125,144
bf16,Hindi,112,84.8387451171875,96
bf16,Hindi,113,59.977806091308594,55
bf16,Hindi,114,255.48001098632812,228
bf16,Hindi,115,162.57809448242188,120
bf16,Hindi,116,219.4973602294922,182
bf16,Hindi,117,205.45169067382812,194
bf16,Hindi,118,54.41090774536133,51
bf16,Hindi,119,341.59197998046875,332
bf16,Hindi,120,180.36331176757812,159
bf16,Hindi,121,212.0694122314453,141
bf16,Hindi,122,60.64869689941406,73
bf16,Hindi,123,87.27127075195312,72
bf16,Hindi,124,94.35662078857422,82
bf16,Hindi,125,127.93777465820312,92
bf16,Hindi,126,126.66666412353516,103
bf16,Hindi,127,80.16770935058594,86
bf16,Hindi,128,140.18572998046875,103
bf16,Hindi,129,142.5651092529297,120
bf16,Hindi,130,204.12911987304688,149
bf16,Hindi,131,107.82356262207031,82
bf16,Hindi,132,138.169677734375,114
bf16,Hindi,133,189.45263671875,179
bf16,Hindi,134,190.468017578125,259
bf16,Hindi,135,300.019287109375,292
bf16,Hindi,136,139.07798767089844,124
bf16,Hindi,137,69.28910827636719,93
bf16,Hindi,138,202.8661651611328,205
bf16,Hindi,139,119.67901611328125,148
bf16,Hindi,140,132.73141479492188,115
bf16,Hindi,141,163.57070922851562,154
bf16,Hindi,142,225.94581604003906,267
bf16,Hindi,143,137.56781005859375,161
bf16,Hindi,144,94.19182586669922,89
bf16,Hindi,145,242.02462768554688,278
bf16,Hindi,146,97.67694854736328,102
bf16,Hindi,147,267.8564758300781,289
bf16,Hindi,148,114.9793472290039,119
bf16,Hindi,149,214.54766845703125,207
bf16,Hindi,150,162.60162353515625,122
bf16,Hindi,151,138.57505798339844,135
bf16,Hindi,152,87.28659057617188,78
bf16,Hindi,153,233.5247039794922,155
bf16,Hindi,154,139.69296264648438,173
bf16,Hindi,155,70.95038604736328,81
bf16,Hindi,156,205.08267211914062,185
bf16,Hindi,157,86.62789154052734,97
bf16,Hindi,158,153.9106903076172,150
bf16,Hindi,159,312.1899108886719,247
bf16,Hindi,160,161.5617218017578,161
bf16,Hindi,161,66.27637481689453,71
bf16,Hindi,162,124.20024108886719,99
bf16,Hindi,163,136.383056640625,187
bf16,Hindi,164,74.86736297607422,97
bf16,Hindi,165,81.99229431152344,100
bf16,Hindi,166,164.058837890625,164
bf16,Hindi,167,102.0566635131836,84
bf16,Hindi,168,142.223388671875,120
bf16,Hindi,169,75.63807678222656,70
bf16,Hindi,170,79.96528625488281,92
bf16,Hindi,171,141.1943359375,131
bf16,Hindi,172,146.962646484375,158
bf16,Hindi,173,166.4046630859375,146
bf16,Hindi,174,172.56216430664062,183
bf16,Hindi,175,118.84146881103516,131
bf16,Hindi,176,141.87460327148438,159
bf16,Hindi,177,303.30853271484375,325
bf16,Hindi,178,137.58055114746094,139
bf16,Hindi,179,261.28338623046875,229
bf16,Hindi,180,188.78225708007812,164
bf16,Hindi,181,248.43312072753906,207
bf16,Hindi,182,148.27708435058594,148
bf16,Hindi,183,60.81237030029297,74
bf16,Hindi,184,77.61152648925781,64
bf16,Hindi,185,75.7740707397461,68
bf16,Hindi,186,233.34402465820312,243
bf16,Hindi,187,50.30987548828125,54
bf16,Hindi,188,280.949462890625,259
bf16,Hindi,189,167.88546752929688,151
bf16,Hindi,190,96.35372924804688,111
bf16,Hindi,191,196.15692138671875,183
bf16,Hindi,192,96.76973724365234,110
bf16,Hindi,193,87.6378173828125,68
bf16,Hindi,194,124.08419799804688,143
bf16,Hindi,195,88.29475402832031,78
bf16,Hindi,196,61.414405822753906,42
bf16,Hindi,197,134.33026123046875,134
bf16,Hindi,198,94.41116333007812,89
bf16,Hindi,199,69.32618713378906,63
bf16,Hindi,200,135.55908203125,147
bf16,Hindi,201,174.4898223876953,171
bf16,Hindi,202,160.66583251953125,162
bf16,Hindi,203,195.31399536132812,177
bf16,Hindi,204,110.66893768310547,115
bf16,Hindi,205,241.90042114257812,221
bf16,Hindi,206,166.645263671875,212
bf16,Hindi,207,71.75028991699219,67
bf16,Hindi,208,111.68016815185547,137
bf16,Hindi,209,130.76806640625,159
bf16,Hindi,210,122.43578338623047,166
bf16,Hindi,211,115.55442810058594,98
bf16,Hindi,212,114.60714721679688,129
bf16,Hindi,213,143.82855224609375,169
bf16,Hindi,214,372.61187744140625,380
bf16,Hindi,215,148.42349243164062,159
bf16,Hindi,216,138.99755859375,136
bf16,Hindi,217,92.789306640625,118
bf16,Hindi,218,269.1288146972656,285
bf16,Hindi,219,321.1082458496094,342
bf16,Hindi,220,141.57318115234375,137
bf16,Hindi,221,54.342994689941406,46
bf16,Hindi,222,230.1647186279297,266
bf16,Hindi,223,217.6504364013672,185
bf16,Hindi,224,49.39055252075195,57
bf16,Hindi,225,129.2895965576172,132
bf16,Hindi,226,157.1785888671875,116
bf16,Hindi,227,94.52202606201172,97
bf16,Hindi,228,153.35122680664062,107
bf16,Hindi,229,148.78842163085938,167
bf16,Hindi,230,78.21823120117188,86
bf16,Hindi,231,80.81993103027344,79
bf16,Hindi,232,220.40354919433594,185
bf16,Hindi,233,102.31206512451172,108
bf16,Hindi,234,81.81729125976562,101
bf16,Hindi,235,87.15093231201172,97
bf16,Hindi,236,144.08102416992188,135
bf16,Hindi,237,157.8939666748047,179
bf16,Hindi,238,229.1016845703125,234
bf16,Hindi,239,157.80322265625,185
bf16,Hindi,240,60.06260681152344,85
bf16,Hindi,241,131.56040954589844,162
bf16,Hindi,242,129.229248046875,119
bf16,Hindi,243,147.99545288085938,142
bf16,Hindi,244,157.03927612304688,148
bf16,Hindi,245,44.45594024658203,34
bf16,Hindi,246,229.910888671875,250
bf16,Hindi,247,62.938621520996094,64
bf16,Hindi,248,142.98770141601562,123
bf16,Hindi,249,108.84767150878906,120
bf16,Hindi,250,70.25492858886719,61
bf16,Hindi,251,268.17987060546875,294
bf16,Hindi,252,39.38541030883789,44
bf16,Hindi,253,97.3720703125,108
bf16,Hindi,254,223.6007080078125,202
bf16,Hindi,255,93.7728042602539,103
bf16,Bengali,0,215.76242065429688,161
bf16,Bengali,1,197.2452392578125,169
bf16,Bengali,2,81.25408935546875,57
bf16,Bengali,3,158.20663452148438,152
bf16,Bengali,4,220.9715118408203,148
bf16,Bengali,5,218.57196044921875,170
bf16,Bengali,6,125.68609619140625,102
bf16,Bengali,7,107.33883666992188,54
bf16,Bengali,8,182.86289978027344,122
bf16,Bengali,9,64.77367401123047,47
bf16,Bengali,10,122.45130157470703,92
bf16,Bengali,11,247.2201385498047,155
bf16,Bengali,12,94.7386474609375,80
bf16,Bengali,13,140.02565002441406,107
bf16,Bengali,14,209.2550506591797,179
bf16,Bengali,15,281.80419921875,227
bf16,Bengali,16,245.31869506835938,215
bf16,Bengali,17,143.0478057861328,99
bf16,Bengali,18,251.86227416992188,136
bf16,Bengali,19,346.6749267578125,272
bf16,Bengali,20,110.55126190185547,97
bf16,Bengali,21,156.80252075195312,131
bf16,Bengali,22,67.40445709228516,72
bf16,Bengali,23,104.91789245605469,70
bf16,Bengali,24,88.70401763916016,71
bf16,Bengali,25,184.41885375976562,163
bf16,Bengali,26,133.79441833496094,111
bf16,Bengali,27,80.15826416015625,69
bf16,Bengali,28,120.28868103027344,75
bf16,Bengali,29,58.890159606933594,48
bf16,Bengali,30,105.53553771972656,82
bf16,Bengali,31,136.09902954101562,98
bf16,Bengali,32,149.2625732421875,127
bf16,Bengali,33,136.69644165039062,138
bf16,Bengali,34,112.51376342773438,90
bf16,Bengali,35,144.30606079101562,116
bf16,Bengali,36,216.45394897460938,166
bf16,Bengali,37,166.7654266357422,98
bf16,Bengali,38,161.72348022460938,130
bf16,Bengali,39,80.48081970214844,66
bf16,Bengali,40,100.1253662109375,105
bf16,Bengali,41,246.34539794921875,214
bf16,Bengali,42,89.46057891845703,89
bf16,Bengali,43,238.5501708984375,241
bf16,Bengali,44,208.99400329589844,181
bf16,Bengali,45,114.73445892333984,78
bf16,Bengali,46,86.34455871582031,81
bf16,Bengali,47,191.6153564453125,156
bf16,Bengali,48,129.73605346679688,125
bf16,Bengali,49,143.76150512695312,129
bf16,Bengali,50,140.33213806152344,95
bf16,Bengali,51,199.13330078125,263
bf16,Bengali,52,176.96592712402344,147
bf16,Bengali,53,145.39285278320312,142
bf16,Bengali,54,207.79104614257812,195
bf16,Bengali,55,137.0283203125,123
bf16,Bengali,56,264.6470031738281,221
bf16,Bengali,57,132.39517211914062,129
bf16,Bengali,58,197.241455078125,156
bf16,Bengali,59,197.10903930664062,180
bf16,Bengali,60,259.6438293457031,255
bf16,Bengali,61,122.73634338378906,112
bf16,Bengali,62,80.0184555053711,83
bf16,Bengali,63,134.13858032226562,109
bf16,Bengali,64,276.1858215332031,243
bf16,Bengali,65,95.31724548339844,85
bf16,Bengali,66,553.1611328125,489
bf16,Bengali,67,193.18496704101562,208
bf16,Bengali,68,95.18057250976562,80
bf16,Bengali,69,247.9630584716797,283
bf16,Bengali,70,170.37020874023438,168
bf16,Bengali,71,392.0949401855469,322
bf16,Bengali,72,289.0904541015625,226
bf16,Bengali,73,157.93316650390625,142
bf16,Bengali,74,234.66616821289062,216
bf16,Bengali,75,56.72407913208008,47
bf16,Bengali,76,57.733177185058594,64
bf16,Bengali,77,94.41765594482422,87
bf16,Bengali,78,399.7067565917969,302
bf16,Bengali,79,300.5320129394531,343
bf16,Bengali,80,163.4757843017578,139
bf16,Bengali,81,143.0458526611328,114
bf16,Bengali,82,192.78982543945312,140
bf16,Bengali,83,211.70745849609375,171
bf16,Bengali,84,99.1160888671875,73
bf16,Bengali,85,333.1421813964844,312
bf16,Bengali,86,83.56365966796875,82
bf16,Bengali,87,55.44184875488281,47
bf16,Bengali,88,129.78961181640625,91
bf16,Bengali,89,132.31610107421875,108
bf16,Bengali,90,107.87113189697266,73
bf16,Bengali,91,88.84797668457031,101
bf16,Bengali,92,122.10147857666016,102
bf16,Bengali,93,129.2583465576172,133
bf16,Bengali,94,95.751220703125,76
bf16,Bengali,95,115.77085876464844,113
bf16,Bengali,96,71.25566864013672,69
bf16,Bengali,97,247.33306884765625,169
bf16,Bengali,98,211.2463836669922,182
bf16,Bengali,99,200.53292846679688,159
bf16,Bengali,100,91.98605346679688,80
bf16,Bengali,101,213.39015197753906,145
bf16,Bengali,102,103.09371948242188,79
bf16,Bengali,103,66.50115203857422,49
bf16,Bengali,104,73.01399993896484,49
bf16,Bengali,105,51.19975280761719,37
bf16,Bengali,106,103.36881256103516,91
bf16,Bengali,107,71.32803344726562,62
bf16,Bengali,108,302.0807189941406,270
bf16,Bengali,109,208.9302978515625,153
bf16,Bengali,110,119.19572448730469,108
bf16,Bengali,111,96.86412048339844,109
bf16,Bengali,112,98.01895904541016,87
bf16,Bengali,113,64.65914154052734,61
bf16,Bengali,114,264.72161865234375,213
bf16,Bengali,115,197.56246948242188,132
bf16,Bengali,116,243.01596069335938,189
bf16,Bengali,117,152.35324096679688,149
bf16,Bengali,118,72.68386840820312,42
bf16,Bengali,119,324.0289611816406,250
bf16,Bengali,120,227.7509307861328,170
bf16,Bengali,121,197.1441650390625,140
bf16,Bengali,122,67.27879333496094,74
bf16,Bengali,123,70.22573852539062,49
bf16,Bengali,124,112.7640609741211,77
bf16,Bengali,125,121.27672576904297,92
bf16,Bengali,126,120.99861145019531,106
bf16,Bengali,127,80.95841979980469,72
bf16,Bengali,128,161.67990112304688,113
bf16,Bengali,129,159.82754516601562,121
bf16,Bengali,130,225.7960662841797,158
bf16,Bengali,131,105.46755981445312,86
bf16,Bengali,132,140.70870971679688,121
bf16,Bengali,133,200.94691467285156,169
bf16,Bengali,134,228.41183471679688,238
bf16,Bengali,135,351.5928955078125,273
bf16,Bengali,136,132.5347442626953,134
bf16,Bengali,137,82.56974029541016,92
bf16,Bengali,138,197.81295776367188,220
bf16,Bengali,139,148.93533325195312,140
bf16,Bengali,140,142.6875,114
bf16,Bengali,141,177.30882263183594,160
bf16,Bengali,142,254.13613891601562,224
bf16,Bengali,143,145.8347625732422,143
bf16,Bengali,144,97.1412124633789,74
bf16,Bengali,145,269.619140625,253
bf16,Bengali,146,106.0464859008789,112
bf16,Bengali,147,294.3893127441406,301
bf16,Bengali,148,117.71073913574219,98
bf16,Bengali,149,249.76553344726562,213
bf16,Bengali,150,144.96539306640625,107
bf16,Bengali,151,158.369873046875,134
bf16,Bengali,152,68.96113586425781,68
bf16,Bengali,153,212.04933166503906,147
bf16,Bengali,154,140.7757568359375,157
bf16,Bengali,155,104.90925598144531,94
bf16,Bengali,156,227.394287109375,207
bf16,Bengali,157,79.61610412597656,89
bf16,Bengali,158,174.12783813476562,160
bf16,Bengali,159,379.9503479003906,265
bf16,Bengali,160,144.47390747070312,129
bf16,Bengali,161,76.72526550292969,75
bf16,Bengali,162,107.29733276367188,72
bf16,Bengali,163,170.85223388671875,181
bf16,Bengali,164,84.23789978027344,109
bf16,Bengali,165,130.24960327148438,100
bf16,Bengali,166,154.03713989257812,129
bf16,Bengali,167,96.0794906616211,60
bf16,Bengali,168,209.27345275878906,137
bf16,Bengali,169,88.15348815917969,72
bf16,Bengali,170,85.59515380859375,82
bf16,Bengali,171,138.535888671875,129
bf16,Bengali,172,131.23275756835938,133
bf16,Bengali,173,200.87869262695312,162
bf16,Bengali,174,155.22874450683594,159
bf16,Bengali,175,114.30642700195312,118
bf16,Bengali,176,169.56654357910156,122
bf16,Bengali,177,352.66064453125,295
bf16,Bengali,178,153.10894775390625,135
bf16,Bengali,179,257.31500244140625,162
bf16,Bengali,180,248.60427856445312,180
bf16,Bengali,181,261.474609375,193
bf16,Bengali,182,152.3780517578125,118
bf16,Bengali,183,67.1375961303711,65
bf16,Bengali,184,88.95098114013672,64
bf16,Bengali,185,89.05841064453125,80
bf16,Bengali,186,248.4307403564453,237
bf16,Bengali,187,62.56732177734375,53
bf16,Bengali,188,258.61456298828125,237
bf16,Bengali,189,173.07012939453125,172
bf16,Bengali,190,127.12957763671875,106
bf16,Bengali,191,178.12489318847656,154
