precision,language,idx,hyp,chrf
bf16,Hindi,15,दक्षिणी एशिया में सबसे प्रसिद्ध रिसॉर्टों में से एक थाइलैंड में सबसे प्रसिद्ध रिसॉर्टों में से एक थाइलैंड में सबसे प्रसिद्ध रिसॉर्टों में से एक थाइलैंड में सबसे प्रसिद्ध रिसॉर्टों में से एक थाइलैंड में सबसे प्रसिद्ध रिसॉर्टों में से एक थाइलैंड में सबसे प्रसिद्ध रिसॉर्टों में से एक थाइलैंड में सबसे प्रसिद्ध रिसॉर्टों में से एक थाइलैंड में सबसे प्रसिद्ध रिसॉर्टों में से एक था,7.4023465393094785
bf16,Hindi,16,गणेश जी (महाराज) और खांसामास (खांसामास) जैसी पौराणिक कथाओं से प्रेरित 'महाराज' और 'खांसामास' जैसी पौराणिक कथाओं से प्रेरित 'महाराज' और 'खांसामास' जैसी पौराणिक कथाओं से प्रेरित 'महाराज' और 'खांसामास' जैसी पौराणिक कथाओं से प्रेरित 'महाराज' और 'खांसामास' जैसी पौराणिक कथाओं से प्रेरित 'महाराज' और 'खांसामास' जैसी पौराणिक कथाओं से प्रेरित 'महाराज' और ',12.303140627675631
bf16,Hindi,17,"इस प्रकार तैयार किया जाता है, जिसे एक वज़ा कहते हैं, जिसमें मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा, या मुख्य रूप से एक वज़ा,",12.045635242678172
bf16,Hindi,18,"मराठी भाषा में पवित्र भोजन में प्याज का उपयोग किया जाता है, जिसे खट्टा काली मिर्च के साथ परोसा जाता है।",27.16160752996283
bf16,Hindi,19,"दक्षिण एशिया में सबसे प्रसिद्ध कथाकार लाल देव (कश्मीरी), रामायण के रचयिता रामचंद्र (राजस्थानी), रामायण के रचयिता रामचंद्र (पंजाबी), रामायण के रचयिता रामचंद्र (गुजराती), रामायण के रचयिता रामचंद्र (तमिल), रामायण के रचयिता रामचंद्र (तेलुगु), रामायण के रचयिता रामचंद्र (मराठी), रामायण के रचयिता रामचंद्र (बंगला), रामायण के रचयिता रामचंद्र (हिन्दी), रामायण के रचयिता रामचंद्र (अंग्रेजी), रामायण के रचयिता रामचंद्र (मंग",14.733329595855349
bf16,Hindi,20,"दार्जिलिंग के बग़ा़ क़ाव़ेज़ में बौद्ध मूर्तियाँ हैं, जो 97 किलोमीटर की दूरी पर स्थित हैं।",34.506454382671606
bf16,Hindi,21,"मूल शब्द का सामान्य अर्थ एक सब्जी है, लेकिन अर्थ रूप में, मूल शब्द का मूल रूप मूल या मूल है।",27.015389056946105
bf16,Hindi,22,"इस्लामी इतिहास में सबसे पुरानी प्राचीन मानव जाति जिसे हम पश्चिमी एशिया में पाया जाते हैं, वह इब्राहिमी काल की शुरुआत में इराक, सीरिया और अफगानिस्तान से निकलकर पश्चिमी एशिया में पहुँच गई थी।",11.682484133056992
bf16,Hindi,23,"सभी खुररावास (Kauravas) मर जाते हैं, केवल 5 पांडव बचे रहते हैं।",31.877376054949124
bf16,Hindi,24,दौड़ का युद्ध जारी है और इसका परिणाम अंग्रेजों से लड़ना पड़ता है।,19.68130905682054
bf16,Hindi,25,"दक्षिणी भारत का इतिहास एक विशाल और अद्वितीय देश है, जिसमें एक अद्वितीय राजवंश का राजा भी है, जिसका नाम यहाँ है।",14.27860487022856
bf16,Hindi,26,"Karnataka में अधिकांश लोग  vegetarians हैं, इसलिए उनकी मुख्य व्यंजनों में मुख्य रूप से सब्जियां, फलों और सब्जियां शामिल हैं।",28.982639601444447
bf16,Hindi,27,"वह यह कहता है कि हमारी लड़ाई में जो हो रहा है, वह हमारी लड़ाई में हो रहा है।",26.11640145749849
bf16,Hindi,28,"दक्षिण भारतीय उपमहाद्वीप में दो महत्वपूर्ण कविताएँ हैं, जिनका नाम तमिल में 'किलपाथिकाम' और 'मनमेकाळी' है।",24.534076622708152
bf16,Hindi,29,चिली पाउडर का उपयोग इस इलाके में बहुत ही सतर्क तरीके से होता है।,34.22948330091214
bf16,Hindi,30,ज्ञान का यज्ञ यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौजक या यौज,5.627400249583922
bf16,Hindi,31,"आज का ओडिशा संगीत, जिसे ओडिशा या ओडिशा संगीत के रूप में भी जाना जाता है, ओडिशा के मंदिरों में अनेक प्रकार के मूर्तियां और चित्रों से उत्पन्न हुआ है।",29.91309882515577
bf16,Hindi,32,"Vasishtha ने राजा से कहाः ""यह मुझसे अत्यंत दुःखद है। मैं चाहता हूँ कि आप मुझे इस प्रकार कहें।""",11.026054327805884
bf16,Hindi,33,जब वह अरंजना की दुखद स्थिति से अवगत कराता है तो वह अरंजना के दुख को दूर करने के लिए अपने मन में अनेक अनेक उपायों को लेकर बैठता है।,14.020023964568598
bf16,Hindi,34,जमीन से पानी निकालने के लिए आप कच्चे मसाले को मिक्स करके डाल सकते हैं।,10.855292095749824
bf16,Hindi,35,आप मिलाकर एक चम्मच कटोरी में चाय की चाय और एक चम्मच गरम मसाला डालकर इसे अच्छी तरह से मिक्स करें।,19.250227654924142
bf16,Hindi,36,"महाराजा राजित सिंह के अंतिम संस्कार के समय, गुर्दुश्वरा मंदिर में एक खूबसूरत और विशाल भव्य मंदिर बनाया गया, जिसमें एक विशाल golden dome के साथ अद्भुत चित्रकारी थी।",24.3417164701714
bf16,Hindi,37,समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित मलयालम समुद्री तट पर स्थित म,9.107018847125085
bf16,Hindi,38,अयोध्या के इतिहास में प्राचीन अयोध्या का उल्लेख यद्यपि अयोध्या के इतिहास में अयोध्या का उल्लेख यद्यपि अयोध्या के इतिहास में अयोध्या का उल्लेख यद्यपि अयोध्या के इतिहास में अयोध्या का उल्लेख यद्यपि अयोध्या के इतिहास में अयोध्या का उल्लेख यद्यपि अयोध्या के इतिहास में अयोध्या,12.621148298866256
bf16,Hindi,39,हमें अब 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं नहीं कर सकता' के बजाय 'मैं,10.019987188138645
bf16,Hindi,40,हाल ही में विवाद चल रहा है कि क्या कम रुपये और अतिरिक्त विदेशी मुद्रा का उपयोग करके विदेशी मुद्रा का मूल्य बढ़ाया जा सकता है।,21.135152694964884
bf16,Hindi,41,"बैंक में एक खाता (खाता) का भुगतान करने के लिए एक बैंक खाता (खाता) का भुगतान करना अनिवार्य है, जबकि क्रेडिट सूचकांक कंपनियों (CICs) या लेवल charges, विशेष रूप से लेवल charges, केवल तब तक अनिवार्य है जब खाता (खाता) का भुगतान किया जाना चाहिए जब तक कि खाता (खाता) का भुगतान किया जाना चाहिए जब तक कि खाता (खाता) का भुगतान किया जाना चाहिए जब तक कि खाता (खाता) का भुगतान किया जाना चाहिए जब तक कि खाता (खाता) का भुगतान किया जाना चाहिए जब तक कि खा",20.52034281202524
bf16,Hindi,42,"जहाँ तक संभव हो, विदेशी निवेश को बढ़ावा देने के लिए देशों को अपने वित्तपोषण में वृद्धि करनी चाहिए।",29.761464355324478
bf16,Hindi,43,"हालांकि, अगर मंजूरी प्राप्त हुई है, तो अस्वीकृत योजना को लागू करने के लिए बैंक को 90 दिनों के भीतर मंजूरी देनी होगी।",17.32867131674548
bf16,Hindi,44,दैनिक अर्थशास्त्र में निजी निवेश के परिवर्तनशील दृष्टिकोण से अर्थव्यवस्था के विकास और वृद्धि में वृद्धि का संतुलन अत्यधिक व्यक्तिगत आय और अत्यधिक व्यक्तिगत आय वाले परिवारों के बीच भिन्नता बढ़ जाती है।,16.761151829472134
bf16,Hindi,45,"इसी बीच, मूल्य-आधार पर बाजार अस्थिरता रोकने के लिए अतिरिक्त आधार पर मूल्य-आधार पर आधार निर्धारण की आवश्यकता होती है।",24.78027517421114
bf16,Hindi,46,अर्थव्यवस्था की गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ोतरी जारी रखते हुए आर्थिक गतिविधि में बढ़ो,7.422402114270693
bf16,Hindi,47,इसका मुख्य विषय मूल्यांकन देश और उसके बाजारों के बीच संबंध तथा असमानता होती है।,9.38070824248102
bf16,Hindi,48,"अर्थशास्त्र में liquidity का मतलब है, जिसमें फंड की बिक्री (liquidity) को अर्थशास्त्र में अर्थशास्त्र में liquidity का मतलब है, जिसमें फंड की बिक्री (liquidity) को अर्थशास्त्र में अर्थशास्त्र में liquidity का मतलब है, जिसमें फंड की बिक्री (liquidity) को अर्थशास्त्र में अर्थशास्त्र में liquidity का मतलब है, जिसमें फंड की बिक्री (liquidity) को अर्थशास्त्र में",9.907915227725937
bf16,Hindi,49,आवश्यकता पर आधारित आयकर की प्राप्ति को मानव संसाधन विकास मंत्रालय द्वारा सार्वजनिक क्षेत्र को आर्थिक रूप से लाभान्वित करने के लिए लागू किया जाना चाहिए।,21.14597177181847
bf16,Hindi,50,"इस प्रकार, इस प्रकार की मात्राएं अत्यधिक आकर्षक नहीं होती और इसलिए एनपीए द्वारा इस तारीख को  debit of interest के रूप में निर्धारित किया गया है।",19.71573953833588
bf16,Hindi,51,"भारत का भुगतान सिस्टम को किसी भी अन्य क्षेत्र की तरह जोड़ा जा सकता है, जिसका नाम UPI है, जो भारत का तेजी से बढ़ता भुगतान सिस्टम है।",14.703678598858309
bf16,Hindi,52,"लघु नागरिक उड्डयन (LNG) का महत्व बढ़ता जा रहा है, जिससे यह प्रयोग ऊर्जा संयंत्रों और औद्योगिक (फेरोज़ोन) प्लांटों में प्रयोग किया जाता है।",28.24845401208406
bf16,Hindi,53,"हालांकि, मॉडल मार्केपल में काफी सस्ता होता है, लेकिन यह सही तरीके से व्यवसाय बनाने में सक्षम नहीं है।",16.286990355458563
bf16,Hindi,54,"पावर एग्रीगेटर (पीए) का महत्वपूर्ण स्थान है और इसलिए, पीएसओ (पीएसओ) को भुगतान संस्थानों के रूप में स्थापित किया गया है और उन्हें भुगतान संस्थानों के रूप में स्थापित किया गया है।",32.859954548251416
bf16,Hindi,55,आज भी ऑनलाइन या ई-कॉमर्स सेवा प्रदाताओं के माध्यम से भुगतान के संबंध में लागू होने वाले नियमों का पालन करना आवश्यक है।,26.260606651733447
bf16,Hindi,56,"रिकार्डो ने यह सिद्धांत दिया कि ऐसी देश का लाभ उठाना चाहिए जो उसकी वास्तविक अग्रिम अनुकूलता (comparative advantage) का सबसे अधिक लाभ उठा सके, और जो उसकी वास्तविक अग्रिम अनुकूलता (comparative advantage) का सबसे अधिक लाभ उठा सके, और जो उसकी वास्तविक अग्रिम अनुकूलता (comparative advantage) का सबसे अधिक लाभ उठा सके।",16.464436668346565
bf16,Hindi,57,"बैंक ऋण की वृद्धि दर 16.2 प्रतिशत रही, जो अप्रैल 2022 से लेकर सितंबर 2022 तक 16.2 प्रतिशत रही।",28.61705970471873
bf16,Hindi,58,"फसल विपणन और पशुपालन ऋण के माध्यम से फसल की उपज का विपणन, उठाना, उठाना, स्थापित करना, ग्राहकों से खरीदा जाता था और फिर उसे बेच दिया जाता था।",16.57790231056128
bf16,Hindi,59,मध्यम एवं लंबी अवधि की ऋण सुविधाएं (एमएलएलएफ) कृषि एवं अन्य अर्थव्यवस्था के विकास के लिए उपयुक्त उपकरणों की खरीद के लिए उपलब्ध कराई जाएगी।,28.1295997336549
bf16,Hindi,60,बैंकिंग अधिकारियों ने अर्थव्यवस्था के पूर्वोत्तर हिस्से में अत्यधिक लोकप्रिय बैंक शक्तियों को नियंत्रित करने के लिए बेहतर वित्तीय संरचना की आवश्यकता पर जोर दिया है क्योंकि यह लोकप्रिय बैंक शक्तियों को अर्थव्यवस्था के अन्य हिस्सों में भी प्रभावित कर सकता है।,29.702827969857758
bf16,Hindi,61,गणतंत्र संहिता (संविधान) के प्रावधानों के अनुसार सरकार को अधिक से अधिक जानकारी और बेहतर ढंग से पता लगाना चाहिए।,18.634898643344485
bf16,Hindi,62,मूल्य-निविष्टता बाजार मांग के अनुरूप है।,10.357148533443786
bf16,Hindi,63,"मॉडल का नियम निर्धारित करता है कि प्रणाली के अनुमानों के आधार पर उत्पादन और अन्य विषयों पर प्रभाव की मात्रा (जैसे आय, आय और अन्य कारक)।",23.832243146788716
bf16,Bengali,0,"একজন ব্যক্তির একটি বিশাল অংশ হলো তার উপস্থিতি বা উপস্থিতি, যার মধ্যে তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি, তার শো-এর উপস্থিতি,",11.355824335703486
bf16,Bengali,1,"আজানগাঁও, আদমজী জেলার অন্তর্গত আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী শহরের অদূরে আদমজী",5.745328734686385
bf16,Bengali,2,বোর্ডের বাইরে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চোখের ভেতর থেকে চোখের বাইরে থেকে চ,4.332692220080182
bf16,Bengali,3,"আশোকের উৎপত্তি থেকে শুরু করে মন্দির নির্মাণের কাজে ব্যবহৃত শক্তি ছিল stone, আর আগের পৃথিবীর ঐতিহ্য ছিল কাঠ ও কাঠের কাজ।",30.034586827202407
bf16,Bengali,4,"পোটোটাস মিশ্রিত মসলা এবং কোকিল বান্নার সাথে ভাজা, পোলাও তৈরি করতে ব্যবহৃত হয় এই দৈনন্দিন খাবার।",15.113902273360331
bf16,Bengali,5,"চট্টগ্রাম জেলার নাতুড়িয়া অঞ্চলের জনগণের একটি সম্প্রদায়ের নাম চেট্টিনাড, যারা চেট্টিনাড অঞ্চলের জনগণের একটি সম্প্রদায়ের নাম চেট্টিনাড, যারা চেট্টিনাড অঞ্চলের জনগণের একটি সম্প্রদায়ের নাম চেট্টিনাড, যারা চেট্টিনাড অঞ্চলের জনগণের একটি সম্প্রদায়ের নাম চেট্টিনাড, যারা চেট্টিনাড অঞ্চলের জনগণের একটি সম্প্রদায়ের নাম চ",23.64563648557375
bf16,Bengali,6,কিনামি ভারতীয় দেশেই বহু প্রাচীন কাল থেকেই চাষ করা হচ্ছে। এর মধ্যে রয়েছি বিভিন্ন ধরনের চাষ।,12.939989959459927
bf16,Bengali,7,পোড়া এই তৈরি যাতে একটু পুষ্টি থাকে।,9.144599002066704
bf16,Bengali,8,"পঞ্জাবের পশ্চিম অংশের শহরগুলির মধ্যে রয়েছে, পঞ্জাবের পশ্চিম অংশের শহরগুলির মধ্যে রয়েছে, পঞ্জাবের পশ্চিম অংশের শহরগুলির মধ্যে রয়েছে।",14.992720327143273
bf16,Bengali,9,রামের পথে যাওয়ার আগে পাঠোদ্ধার করো Lakshmana।,10.19926429465903
bf16,Bengali,10,মঙ্গাল পান্ডে'র দানবীয় কাজটি করা হয়েছিল একজন উচ্চ ও উদারমূলক প্রবৃত্তির প্রচারক হিসেবে।,20.64864269089027
bf16,Bengali,11,মুরগির ওপর মশলা দিয়ে মিশ্রিত মটন এবং তেল দিয়ে মাংসের ভিতরে ঢেলে দিন।,10.786587289703856
bf16,Bengali,12,"হিপ্পোপেডাসা একটি বিশ্বব্যাপী আধ্যাত্মিক জ্ঞান উপস্থাপন করা বই, যা বন্যপ্রাণী, প্রাণী এবং মানুষের চরিত্রগুলির উপর দৃষ্টি নিবদ্ধ করে।",25.1846492877903
bf16,Bengali,13,এই বইটি প্রকৃতপক্ষে একটি বই যা লক্ষ্য করা যায় যে লেখক Sanskrit কথা বলার এবং তাঁর জীবনের উপর দৃষ্টি নিবদ্ধ করার জন্য প্রয়োজনীয় কৌশলগুলি প্রদর্শন করেন।,15.937475553289207
bf16,Bengali,14,প্রফেসর আসিতুকুমারবন্দ্যোপাধ্যায় পঞ্চম ও ষষ্ঠ ভাগে তাঁর নিজস্ব ঐতিহাসিক গল্পের বইটি হলো 'হাওয়া সাথীরিত্বর ইবটবররো' (প্রথম ও দ্বিতীয় ভাগ)। ১৯৯৪ ও ১৯৯৫ সালে এই বইটি প্রকাশিত হয়।,30.83123117511251
bf16,Bengali,15,দক্ষিণ-পূর্ব ভারতের একটি প্রধান মসজিদ হল মেঘালেকার মসজিদ। দক্ষিণ-পূর্ব ভারতের একটি প্রধান মসজিদ হল মেঘালেকার মসজিদ। দক্ষিণ-পূর্ব ভারতের একটি প্রধান মসজিদ হল মেঘালেকার মসজিদ।,9.933833889832773
bf16,Bengali,16,গুরুজনগণের 'মাহাজা' এবং 'খানসমা' (যারা প্রসিদ্ধভাবে ভারতীয় খাদ্যের রেসিপি তৈরি করেছেন এবং এই রেসিপি সর্বদা নান্দনিকতার সাথে পরিবেশন করেছেন কয়েক হাজার বছর ধরে ভারতীয় খাদ্যের রেসিপি তৈরি করেছেন এবং এই রেসিপি সর্বদা নান্দনিকতার সাথে পরিবেশন করেছেন।,21.853054775301224
bf16,Bengali,17,"পোষাক প্রস্তুতের ক্ষেত্রে একটি বিস্তৃত পদ্ধতি রয়েছে, যা একটি ভাতার উপর নির্ভর করে, যার মধ্যে রয়েছি একটি ভাতার রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙের রঙ, একটি ভাতার রঙ",7.890929185974514
bf16,Bengali,18,"পুবাই খাবার দৈনন্দিন খাদ্যের একটি অদ্বিতীয় অংশ, যা মহারাষ্ট্রের একটি প্রধান খাবার। পাবা খাবার সাধারণত একটি তরমুজ ভাঙ্গা বা তরমুজের ভাত (পুবাই বা পুবাই ভাঙ্গা) বা তরমুজের ভাত (পুবাই বা পুবাই ভাঙ্গা) বা তরমুজের ভাত (পুবাই বা পুবাই ভাঙ্গা) বা তরমুজের ভাত (পুবাই বা পুবাই ভাঙ্গা) বা তরমুজের ভাত (পুবাই বা পুবাই ভাঙ্গা) বা তরমুজের ভাত (পুবাই বা পুবাই ভাঙ্গা) বা তরমুজের ভাত (পুবাই বা পুবাই",19.318012086830787
bf16,Bengali,19,"কাশ্মীরি সংগীতের রচিত কবিতাগুলি কিশোর কিশোরীদের জন্য বিশেষভাবে উপকারী, মিরবৈয়ার কবিতাগুলি রচিত হয়েছে শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের জন্য, অঙ্কক মাহাত্মী কবিতাগুলি শিশুদের",17.8271497521401
bf16,Bengali,20,"দক্ষিণ-পূর্ব ভারতের বনগাঁ জেলার একটি কুঠার, যা 97 কিলোমিটার দূরে দার্জিলিং জেলার দার্জিলিং শহরের কাছাকাছি অবস্থিত।",25.061109212421588
bf16,Bengali,21,মুলা মুলা অর্থ হলো পাতা বা ফলের নিচের একটি অংশ।,10.65151510395054
bf16,Bengali,22,ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দো-ইউরোপীয় ভূগোলের একটি অত্যন্ত গুরুত্বপূর্ণ অংশ ছিল ইন্দ,5.403537689570094
bf16,Bengali,23,"কুরাভাসের যারা মৃত্যু হয়েছে, তারা কেউই পান্ডুয়া বা কৃষ্ণকে হত্যা করতে পারে না।",13.308974410443705
bf16,Bengali,24,এই বন্যায় চলতে থাকা ১৮ দিন এবং শেষে তাদের হারতে থাকা ১৮ দিন পর্যন্ত চলতে থাকা এই যুদ্ধের শেষ পর্যন্ত কৌরবগণ হারতে থাকে।,21.17006882539249
bf16,Bengali,25,"মাহাব্ৰতার চতুর্থ অধ্যায় হলো হস্তিপুরের রাজত্বের একটি বিশাল কাহিনী, যা উত্তর ভারতের একটি অঞ্চল হলো হস্তিপুর, যা বর্তমানে ভারতের উত্তরপূর্ব অংশে অবস্থিত। হস্তিপুরের রাজত্বের একটি বিশাল কাহিনী।",25.301502414647416
bf16,Bengali,26,"Karnatakaতে যেমন বেশি মানুষের খাদ্যে খাবার ভেগা, তেমনি তার আনন্দদায়ক গ্রাহক সংখ্যা বেশি, তাই তার খাবার প্রায় সবগুলোই ভেগা।",18.892175318265835
bf16,Bengali,27,এই সত্যটি জানার জন্য যে রাজা রামচন্দ্রকে হত্যা করার পর রাজা রামচন্দ্রের পুত্র সত্যজিৎকে হত্যা করা হয়েছে।,11.397545878806016
bf16,Bengali,28,কিলাপথিকাম্ৰাম ও মনেমক্ৰাম।,7.504725339734959
bf16,Bengali,29,চিলি গুঁড়ো পাউডার ব্যবহার করতে নিষেধ করছি।,19.72420385689749
