precision,language,idx,hyp,chrf
bf16,Hindi,19,"Habba Khawan and Lall Dyadi's Kashmiri creations are known for their spirituality and deep emotions, Rajasthan's Mirabai compositions are famous for their profound devotion, Tamil literature has celebrated women's contributions during that time with works such as Aandaal's mystic knowledge and Akkha Mahadevi's sayings.",39.42530460082893
bf16,Hindi,20,"Bagh Caves, which have Buddhist frescoes, are located about 97 km (60 miles) away from Dhar district in Madhya Pradesh.",53.06411375144548
bf16,Hindi,21,The word root has a literal meaning as a plant or tree's root but can also mean the bottom or base of anything.,36.34322967236785
bf16,Hindi,22,The Indus Valley Civilization was known for its technological knowledge across many regions.,61.744170597753225
bf16,Hindi,23,The Pandavas were five brothers who survived only after all their kinsmen died at the hands of the Kauravas.,44.99198069947481
bf16,Hindi,24,The Mahabharata ends with the defeat of the Pandavas at the hands of the Kauravas.,55.57138503841554
bf16,Hindi,25,"The central narrative of the Mahabharata is about a struggle over succession at the throne of Hastinapura, a kingdom that was located just north of modern Delhi and which was the ancestral home of the Bharatiya tribe.",65.37387562718848
bf16,Hindi,26,"Karnataka has more vegetarians than meat-eaters, so their food tends to be mostly vegetarian dishes.",32.95453148341016
bf16,Hindi,27,He gets an answer back from Sanjay about what's happening on the battlefield.,52.39017479792647
bf16,Hindi,28,The two epics Silappadikaram and Manimekalai are found in Tamil literature.,70.65312040316239
bf16,Hindi,29,The use of chilli powder is carefully used here.,48.29775661448396
bf16,Hindi,30,"Yoga comes from the Sanskrit word yuj, meaning to join or unite.",51.69620479308304
bf16,Hindi,31,Oriya architecture has evolved over centuries with numerous images carved on temple walls.,35.24214120149781
bf16,Hindi,32,"Vashishtha now turned towards the king and said softly: ""King, your actions do not reflect well on you that you have broken your word once.""",34.08707756096134
bf16,Hindi,33,"When Arjun realized his own limitations, Krishna changed his approach and began teaching about religious conflicts in the world.",30.347124630458243
bf16,Hindi,34,Add coconut at intervals while you pour rice flour into the batter.,30.201310467303397
bf16,Hindi,35,You can start with one teaspoonful of crushed coconut mixed into a spoonful of rice flour before adding more.,35.537079181657646
bf16,Hindi,36,"The Gurudwara at Nanded was built under Maharaja Ranjit Singh's generous donation in 1835 CE, with intricate carvings on its golden dome.",42.85393211283781
bf16,Hindi,37,Samaveda is a collection of hymns that have been set to melody according to proposed rhythmic patterns.,35.24947435763221
bf16,Hindi,38,The description of Ayodhya by Valmiki makes it clear that its ancient capital was no less modern than our cities today.,45.07160611322824
bf16,Hindi,39,You have no choice but to do what you say you will do.,34.33455068504569
bf16,Hindi,40,"In recent years, there have been varying views on how much foreign exchange reserves India needs to maintain its currency value and ensure financial stability.",41.20180099421028
bf16,Hindi,41,"When your credit card account shows a past due balance of more than three days, only then can banks inform CICs that you have an outstanding balance or late payment fee etc., which may result in penalties.",37.59520988731712
bf16,Hindi,42,The government can encourage foreign direct investment (FDI) into the country to improve its economic status.,45.01461486334606
bf16,Hindi,43,"However, if approved packages are implemented within 90 days after receiving an application from the bank, the asset classification status can be re-classified at the time when the application was received.",46.71752830463591
bf16,Hindi,44,"Is private capital accumulation always limited to a few people, or does it result in an equilibrium between competition, technological progress, & inequality?",41.22411217770539
bf16,Hindi,45,The central bank intervenes in the market to reduce volatility and prevent inflationary pressures.,55.30441573534301
bf16,Hindi,46,Second-quarter high frequency data shows that economic activity remains robust.,56.09414963373384
bf16,Hindi,47,The study of economics as an aggregate of individual nations and their markets is called comparative economic systems.,28.10783698292551
bf16,Hindi,48,Short-term capital gains taxation.,7.099906471879894
bf16,Hindi,49,Objective recognition policy should be based on objective criteria rather than subjective reasons.,41.98085568359644
bf16,Hindi,50,"So, interest that has accrued on such amounts does not become uncollectible, and becomes an asset.",28.98806936969227
bf16,Hindi,51,"The government has been working on linking India's payment systems with those of other jurisdictions, including similar ones, to improve cross-border payments such as remittances.",41.93544223598786
bf16,Hindi,52,Liquefied natural gas (LNG) has become increasingly important as an energy source due to its use in power plants and industrial facilities.,36.18954863384315
bf16,Hindi,53,Marketing sites can help you sell more but they don't make you a long-term customer or brand.,20.23979732830391
bf16,Hindi,54,Payment aggregators were taxed as PSOs under new rules on March 2022.,19.62552371476863
bf16,Hindi,55,The current regulations apply to all payment gateways that process online or e-commerce transactions.,57.35493929663343
bf16,Hindi,56,Recordo suggests that countries should focus on exporting those goods which have comparative advantage and import those with relatively lower absolute value but still positive net benefit.,31.138316565150543
bf16,Hindi,57,"Bank credits grew at an accelerated rate of 16.2 percent year-on-year as of September 6, 2022, compared with six months earlier.",51.79819027771519
bf16,Hindi,58,Crop insurance covers costs such as these during harvesting before and after planting.,18.608505753674383
bf16,Hindi,59,Agricultural credit facilities are extended for long-term loans for irrigation and other developmental activities.,45.70244986276214
bf16,Hindi,60,Banks inspectors are looking into shadow banks' impact on traditional banking systems and trying to limit them through better regulation of capital and liquidity as this revelation had affected both sectors and the economy at large.,45.62079558381044
bf16,Hindi,61,The government has been collecting more and better information about official corruption during the global financial crisis.,54.99386121686176
bf16,Hindi,62,Market equilibrium price is determined when supply and demand are equal.,36.58874887248881
bf16,Hindi,63,The equilibrium price and quantity determine supply and demand levels.,31.722480875425664
bf16,Hindi,64,"The current account balance consists of net factor income (such as interest and profits), which usually constitute only a small fraction of total receipts.",43.82679068312938
bf16,Hindi,65,Trade balance is the difference between exports and imports of goods and services.,57.22365531317215
bf16,Hindi,66,"The Ministry of Micro, Small & Medium Enterprises has been working hard to improve our ranking on the Global EODB and address the challenges faced by MSMEs in connecting with GVCs.",29.880076524059252
bf16,Hindi,67,"Inflation is expected to remain at 6.7 percent in 2022-23 on a balanced assessment of risks, with second quarter growth projected at 7.1 percent; third quarter at 6.5 percent; and fourth quarter at 5.8 percent.",50.90369105015934
bf16,Hindi,68,"India's imports have increased despite a decline in growth, but its exports have grown faster than that.",36.13343315731083
bf16,Hindi,69,"The focus on growth accounting currently centers around economic performance (growth rate, fiscal deficit as a percentage of GDP, government debt as a percentage of GDP, tax revenue as a percentage of GDP, etc.), and social performance (poverty levels, corruption, employment rates, nutrition levels among the general public).",70.91827033105181
bf16,Hindi,70,The main topic of current economic discussions is maintaining balance between social and economic performance with consideration of environmental performance.,59.466570434838616
bf16,Hindi,71,"The calculation of the fair value of debt will include an appropriate premium on interest rate, discounted cash flows representing principal repayment plus restructuring charges at the date of bankruptcy, and the sum of the appropriate periodic risk premium and the fair value of borrower category as determined under the relevant provisions of the Bankruptcy Code.",48.249151648366805
bf16,Hindi,72,"The Reserve Bank of India has extended a special liquidity facility of Rs. 50,000 crore ($7.2 billion) to the Systemically Important Financial Institutions (SLFs), which helped restore confidence in financial markets.",45.24841304259006
bf16,Hindi,73,"Recent rapid growth rates and extreme inflation have led to economic instability, with people becoming more risk-averse.",22.16568747231497
bf16,Hindi,74,Full-value notes will be accepted as tender money at RBI clearing offices while half-value and invalid notes will be presented for redemption and processed accordingly.,44.89965975249108
bf16,Hindi,75,India has seen an increase in debt securities.,31.170488164205608
bf16,Hindi,76,"Despite turbulent global conditions, India has remained stable economically.",26.822839187271622
bf16,Hindi,77,Financial markets have been shaken up with concerns about its impact on real economy and financial stability.,49.30857091972168
bf16,Hindi,78,"When given more than five notes and their total value exceeds Rs. 5,000, one should advise the person giving them to send the bank statement along with an insured post to a nearby currency treasury branch or go there personally to change the notes.",35.22016435098546
bf16,Hindi,79,"The court also noted that privacy is an essential component of the right to privacy and therefore must be given priority when collecting information and facts for CBDC publication, and only necessary private identifiable data can be collected, and information used solely for those purposes for which it was obtained.",45.910733051170446
bf16,Hindi,80,Cybercrime is an illegal activity that involves accessing another computer or network with the intent to damage data or services.,45.66569400368228
bf16,Hindi,81,Packaged foods and canned goods contain high levels of sodium because they use salt as preservative.,47.5397975959654
bf16,Hindi,82,The sudden stopping of a vehicle can cause an uncontrolled crash situation inside the car.,18.675073771217757
bf16,Hindi,83,"But that morning, a white prisoner who had been released by Narpat Singh arrived at the British camp and told General that he had heard Narpat Singh say that he would evacuate the fort but only after taking revenge.",51.455415438037065
bf16,Hindi,84,The current Chief of Army Staff at Lahore was Robert Montgomery.,41.67632119664778
bf16,Hindi,85,"Despite having four against one, the British soldiers were confident that they had no reason to suspect any betrayal until news reached them from Meerut. When news arrived, they could not be sure whether they were communicating with the secretly-controlled Meerut troops or not.",38.1481319732964
bf16,Hindi,86,They can also cause adverse effects on your brain.,32.2339410109123
bf16,Hindi,87,The new arrivals were both day-to-day and long-term.,21.97795433928996
bf16,Hindi,88,"If anybody had personal vendetta against him, he would have been listed as murderers rather than martyrs.",34.899975002983325
bf16,Hindi,89,"He looked at me once, then said with humility, ""Sorry, we don't have any vacancies."" I bid him farewell.",19.648792273965327
bf16,Hindi,90,What would happen if we didn't clean up our homes and surroundings?,37.35930205472452
bf16,Hindi,91,Recent years have seen significant changes around us due to digital technology.,39.09402784447918
bf16,Hindi,92,"In the past, letters took days to reach their destination, and each recipient would get his own copy and reply separately.",62.33461262734694
bf16,Hindi,93,Revolutionary fervor can be either sacred or profane depending on whether its principles are beneficial or harmful.,30.08709608251034
bf16,Hindi,94,"Gandhi married four times, but he was never happy with any of them.",34.87116737770399
bf16,Hindi,95,It became their social responsibility to write about justice and freedom from slavery.,51.790984110578265
bf16,Hindi,96,It's enough to know that their potential and character can be estimated based on this fact alone.,39.09193109032059
bf16,Hindi,97,We could see hundreds of soldiers marching with drums and banners through the city streets in full uniform.,24.00259796678106
bf16,Hindi,98,"They read together Ramayana and Mahabharata; they also read accounts of Maratha wars, and Hindu epic stories inspired them with great courage and inspiration.",35.00323902356394
bf16,Hindi,99,The lack of sufficient cloud-free satellite data during the monsoon season hinders significantly its use for agricultural applications.,42.7454626480172
bf16,Hindi,100,"When we click on an ad that appears online, it can also reach our computer system.",46.74503044223528
bf16,Hindi,101,"He ran out of his cave screaming at the sight of danger and pounced on an enemy with fierce claws, leaving him bleeding badly.",27.89698055036552
bf16,Hindi,102,They left with their weapons and threatened to invade Kanpur.,29.26684985179898
bf16,Hindi,103,The shopkeeper and his employees surrounded me.,32.19865897711705
bf16,Hindi,104,"After that, Zarxiz II ruled for a while.",32.572911043965256
bf16,Hindi,105,Both brothers were very fond of each other.,47.29076916179193
bf16,Hindi,106,"I thought that if they agreed to the proposal, others might be persuaded to agree as well.",65.4619423363668
bf16,Hindi,107,Urban areas have an extremely dynamic transportation system.,32.834855256883095
bf16,Hindi,108,"Right-Ahead Log ensures that if there is a crash, the log can recover all complete and scheduled changes back to their original values as per the previous ones or set them to new values accordingly based on the situation.",36.90182598898755
bf16,Hindi,109,"The first obstacle is that if multiple things are blocked, getting to them takes longer, and the second is that justifying your argument becomes more complex.",30.03855573164361
bf16,Hindi,110,"If there is a swimming facility available, then drowning prevention techniques can be practiced there.",50.405665122201206
bf16,Hindi,111,Students should be encouraged to ask questions if they have any doubts about primary medical care procedures related to swimming.,72.86038279916035
bf16,Hindi,112,The Punjab Sikhs were at the forefront of nationalist sentiment during this time.,25.2394164267282
bf16,Hindi,113,This kind of magnificent forgiveness was not easy for my father.,50.087129534335325
bf16,Hindi,114,The rebellion gave Henry VIII pleasure because now he had a select and loyal army consisting of British infantry and artillery and two battalions of Sikhs and Hindustani soldiers who proved their loyalty under severe tests.,43.94161672328869
bf16,Hindi,115,"The food was ready, and everyone was waiting for their first bite.",17.005653405644768
bf16,Hindi,116,"""You have earned your breakfast through hard work, not because you bleed out your body, but because you worked hard."" So take advantage of these mango plantations with your commanders!""",35.04605574311632
bf16,Hindi,117,"You have seen how seeds grow into plants, or how puppies develop into dogs, or how turtles hatch out of eggs.",39.35933605461706
bf16,Hindi,118,Boys are also as vulnerable to sexual assault as girls.,58.13080440870312
bf16,Hindi,119,"Bengal was watching as her sons prepared their swords with mian (sword) in hand when she saw them ready to fight for Swaraj, so she threatened them that if they pulled out their swords from the mians then she would inform the Rangers about their tactics and order them to kill them.",41.500552664133366
bf16,Hindi,120,"GBH (Goodbye Harry) was one of the first successful horror films made in India, directed by G. B. H. Wadia and his brother Homi Wadia.",39.68244357629858
bf16,Hindi,121,He became known as the King of Storms after his film Hurricane Mel (1932).,12.758436472753427
bf16,Hindi,122,Asami cinema primarily seen in Assam is the main form of Assamese language film.,45.39828397098994
bf16,Hindi,123,Translations can never be as good as the original work.,19.896074512509475
bf16,Hindi,124,"It's important to wash your hands frequently, especially when you have been out in public places.",21.08440995668524
bf16,Hindi,125,"They make the novel something else than what you expect, resulting in a hybrid case, with many genres mixed together.",42.77708470545932
bf16,Hindi,126,FTII has launched its first online film appreciation course between June 15th to July 11th 2020.,41.60069544404269
bf16,Hindi,127,The curriculum was developed with collaboration between India's National Film Archive in Pune.,40.79539318985528
bf16,Bengali,0,"The external appearance is a collection of characteristics related to service providers such as their shoes, clothes, ties, gaiters, hairstyle, makeup, cosmetics, fragrances, etc.",53.48665841658021
bf16,Bengali,1,"Ajanta Caves, located in Maharashtra's ঔরঙ্গাবাদ district, have sculptures and paintings dating back to the first century BC to the fifth century AD.",47.61141244787491
bf16,Bengali,2,"The color of the body lines blends with the colors of the sky, creating an impression of density.",30.77145389582744
bf16,Bengali,3,"Ashoka started using stone extensively in his architecture and monuments, which was previously done with wood and clay.",44.29449868107318
bf16,Bengali,4,"Maharashtrian food is famous throughout India, but this dish is particularly beloved in the state of Maharashtra.",29.143284079246584
bf16,Bengali,5,"Chittagong cuisine is the food of Chittagong region in Bangladesh, which is similar to that of Tripura state in northeast India.",23.3751900019774
bf16,Bengali,6,Cinnamon is primarily grown in India and used as spices and medicinal products.,29.160086056307733
bf16,Bengali,7,Put them all together into one dry jute bag or bale.,18.063419950448456
bf16,Bengali,8,"Punjabi food has many regional variations, with people in Amritsar preferring Amritsari kulcha, Purvara parathas, and dairy products more than others.",37.91098510925103
bf16,Bengali,9,Lord Rama sent his brother Lakshmana to help him.,31.390101363873324
bf16,Bengali,10,"But Pandey's bravery was heroic, performed with high principles.",30.15610930163075
bf16,Bengali,11,"Pork stew with yellow mustard seeds is served when peacocks fly out, and you cook it on low heat until all the spices have been absorbed into the meat.",28.28657837891463
bf16,Bengali,12,"Hutophees is a book of proverbs that teaches us about life through stories of birds, animals, and humans.",53.1608005657219
bf16,Bengali,13,The aim of this book is to encourage language learning and cultural knowledge.,27.767263691534826
bf16,Bengali,14,Professor Asit Kumar Banerjee has been an outstanding contributor to compiling the complete history of his hometown Howrah in two volumes published in 1994 and 1995.,47.568814564208814
bf16,Bengali,15,"The front facade of the Chaitya Hall has an image of a half-circular Chaitya arch with exposed wooden exterior walls, and sometimes there are no visible windows.",35.44201040118107
bf16,Bengali,16,Maharajas and KhanSamaa have been perfecting their culinary skills over centuries and passed down these recipes through generations via word of mouth.,32.79752591696127
bf16,Bengali,17,"Traditionally, one steward or head cook with assistant cooks prepare the meal.",29.53974785596745
bf16,Bengali,18,Paow Vazi: A quick dish made with soft paouruttu rolls filled with mashed vegetables cooked in butter. It is very common in Maharashtra.,29.9763547519534
bf16,Bengali,19,"Red Deed and Habba Khattun's Kashmiri compositions are known for their mystery and intense expression of pain, while Mira Baith's Rajasthani compositions are renowned for their devotional qualities, with Uday Shankar's Tamil works being celebrated for their mystical nature and Akka Mahadevi's Kannada verses showcasing women's significant contributions to literature during",49.66818858648355
bf16,Bengali,20,The Tiger Cave near Dhara District in Madhya Pradesh has Buddhist wall paintings.,34.59520152551646
bf16,Bengali,21,"The word root literally means ""tree"" but figuratively means ""the bottom"", ""root"", or ""foundation"".",28.251468166890792
bf16,Bengali,22,The Indus Valley Civilization was known for its technological knowledge in many fields.,70.98094803278731
bf16,Bengali,23,The Pandavas all died; only Yudhishthira survived.,28.98538959991002
bf16,Bengali,24,The battle lasted eighteen days and ended with the defeat of the Pandavas.,65.98310647537143
bf16,Bengali,25,"The Mahabharata is an epic saga that tells the story of a war between two groups of cousins over the throne of Hastinapur, which was located near modern Delhi.",37.63938892098486
bf16,Bengali,26,"Karnataka has more vegetarians than meat eaters, with their food mainly consisting of vegetarian dishes.",41.00218881775096
bf16,Bengali,27,He responded with what was going on at the front line.,19.738859446708208
bf16,Bengali,28,The two epics found in Tamil language are Silappadikaram and Manimekalai.,77.97727522792209
bf16,Bengali,29,Lemon grass is used carefully here.,12.580868174472124
bf16,Bengali,30,Yoga is derived from the Sanskrit word yuj meaning union or joining.,49.482350218781775
bf16,Bengali,31,"Oriya architecture has been influenced by many cultures over time, including Hinduism, Buddhism, Jainism, Islam, Christianity, and Portuguese colonialism.",15.567171164109434
bf16,Bengali,32,"Bashista said: ""King, you once promised me something that I cannot do.""",20.70175343204644
bf16,Bengali,33,Arjun's frustration with his own behavior made him realize that he needed to change and so began learning about Dharma (righteous duty) from Krishna.,24.676986129628887
bf16,Bengali,34,The dish can also include coconut flakes.,12.511706261505497
bf16,Bengali,35,"You can start with one spoon of coconut milk, then mix well ground rice.",20.12869189350508
bf16,Bengali,36,"The Nandadeo Gurdwara was built in 1835 by Maharaja Ranjit Singh on behalf of his father, who had been given the land as a gift. It has an exquisite golden dome with intricate carvings.",39.74716800971618
bf16,Bengali,37,The Samveda is a collection of melodic patterns that help maintain the rhythm while singing.,22.316363410149005
bf16,Bengali,38,The capital city of Kosala was clearly no less than our modern cities.,35.048917953729266
bf16,Bengali,39,"Once you say ""I will"", there's no going back.",17.11888306204747
bf16,Bengali,40,The current exchange rate and foreign currency reserves have been subject to varying opinions.,30.25097514592585
bf16,Bengali,41,"If you have an account that has been closed after three days without paying your balance, the bank will report this to credit card issuers and may impose fees such as late payment penalties.",29.04084884851192
bf16,Bengali,42,Countries can encourage direct foreign investment through incentives such as tax breaks and subsidies.,39.60182743885981
bf16,Bengali,43,"However, if the bank accepts your application within 90 days after receiving the package, you can request a reclassification of your asset class back to its original status.",30.614015683013847
bf16,Bengali,44,"Is wealth creation inevitably concentrated in the hands of the few, or do factors such as competition and technological progress work to reduce inequality?",46.42961292745112
bf16,Bengali,45,The government intervenes in the market to stabilize prices and keep people hopeful.,42.29947653823101
bf16,Bengali,46,The second quarter saw high-quality economic activity with stable growth.,29.13733621468289
bf16,Bengali,47,"The aggregate economy refers to the sum total of all markets that interact with each other, which economists call the total variables.",40.460860568107634
bf16,Bengali,48,"The shortest distance between two points is a straight line, but the market will only sell you something if there is demand for it.",19.43878876575402
bf16,Bengali,49,"The principle of restorative justice should be objective and factual, rather than subjective and based on personal bias.",43.58078221979368
bf16,Bengali,50,"So, there isn't much interest left and therefore no NPAs remain on time.",20.140134988785743
bf16,Bengali,51,"The UPI system can connect India's fast money transfer systems with those of other countries, which will improve cross-border financial transactions.",24.03113265864821
bf16,Bengali,52,Liquefied natural gas (LNG) has become an important source of energy in the power sector and industrial use.,31.383564966421428
bf16,Bengali,53,"However, markets can help you sell more but they do not necessarily create sustainable businesses and branding.",37.92381304595165
bf16,Bengali,54,Payment processors play an important role in ecosystems and were therefore included in law in March 2020 and renamed as PSOs.,39.4893453876761
bf16,Bengali,55,"However, current regulations do not apply to online fundraising or electronic-trading transactions.",40.57331595497736
bf16,Bengali,56,"Ricardo's insight was that even though a country has comparative advantage in exporting its largest unrestricted benefit product, it will still profit by importing lesser but more favorable products.",38.49264721174224
bf16,Bengali,57,"Bank deposits grew at an annual rate of 16.2 percent over September 9, 2022 compared with six years earlier, when they were growing at 6.7 percent annually.",48.27924387960702
bf16,Bengali,58,"The agricultural sector has its own set of practices such as pesticide application before and after harvesting, threshing, sorting, drying, and transportation.",35.5992655242642
bf16,Bengali,59,"Agricultural credit will include machinery purchases, irrigation projects, and other developmental activities.",38.38627858559124
bf16,Bengali,60,"The Reserve Bank of India has been given approval to issue currency notes with higher denominations, which will have an impact on traditional banks and their ability to lend money.",21.380011622133114
bf16,Bengali,61,"The government has been increasingly collecting more and better data on global financial crises since 2008, with an eye toward finding hidden vulnerabilities.",51.64317392781946
bf16,Bengali,62,The price of something is determined by its demand equaling its supply at a certain point.,34.899460468822575
bf16,Bengali,63,Structural Equation Models determine the level of demand and supply as factors such as income and others.,41.54616874818156
bf16,Bengali,64,"The current stock of foreign exchange reserves is just a small fraction of total amount, which includes trade surpluses, remittances sent abroad, and official development assistance.",33.20521102716342
bf16,Bengali,65,The trade balance is the difference between exports and imports.,44.60589029989113
bf16,Bengali,66,"Minister Shri Giriraj Singh, who was speaking at the 15th Global Summit on Micro, Small and Medium Enterprises (MSME), held here on December 19-20, said that continuous efforts have improved our ranking in EOGB and GVCs, which were facing problems with these two entities.",33.757235278213244
bf16,Bengali,67,"Inflationary pressure has been on hold over the last three months with 7.1% in the second quarter, 6.5% in the third quarter and 5.8% overall in the fourth quarter.",18.14089303480696
bf16,Bengali,68,India's import growth has slowed down but its export growth has accelerated.,53.25198939177525
bf16,Bengali,69,"Currently, growth is mainly driven by economic performance (growth rate, GDP as a percentage of revenue shortfall, GDP as a percentage of government debt, GDP as a percentage of tax revenues etc.) and social performance (poverty, inequality, employment rates, nutritional rate among population).",61.808138820024325
bf16,Bengali,70,"The current economic discourse has been increasingly focused on social and economic development at the expense of environmental preservation, which is somewhat overlooking the interplay between these two factors.",43.66275714174734
bf16,Bengali,71,"The fair value of the loan after restructuring will be calculated as the present value of future cash flows representing the interest on the original amount plus the appropriate premium for risk associated with the borrower class at the time of restructuring, equal to the bank's BPLR rate.",57.41977450929245
bf16,Bengali,72,"The Reserve Bank of India has announced an additional 50,000 crore ($7.2 billion) liquidity facility for the financial sector to help stabilize the economy amidst the aftershocks of the pandemic.",34.01223226741097
bf16,Bengali,73,Recent economic growth has been accompanied by increased volatility and risk aversion.,23.75823588041825
bf16,Bengali,74,Full value non-cash notes will be accepted as payment and half-value and cancelled notes will be presented for settlement at the Reserve Bank of India issue office.,31.935349262563506
bf16,Bengali,75,India has seen an increase in its debt ratings.,18.665939999059383
bf16,Bengali,76,"Despite the instability of the global environment, India has managed to maintain its economic stability.",42.00129510454861
bf16,Bengali,77,The real economy and financial stability have been shaken by fears over stock markets.,41.59334631915648
bf16,Bengali,78,"If the amount sent is more than 5,000 but less than 5,000, then the sender should send them to their nearest currency chest branch with the account number, branch name, IFSC etc., along with an insurance dıkıt call back to his/her nearby bank branch or personally bring them there himself/herself to change them.",38.98132803895561
bf16,Bengali,79,The court also observed that privacy is an essential component of the right to information and therefore CBDC must prioritize collecting only those personal data which are necessary and used solely for the purpose for which they were collected.,46.45482963265411
bf16,Bengali,80,A cybercriminal can attack one computer or an internal network to steal information or data.,38.770853072052056
bf16,Bengali,81,Packaged and canned food products contain high levels of sodium due to preservatives used.,42.787402181431865
bf16,Bengali,82,"Cars can move freely on unpaved roads without any kind of braking system, passing through one side to another.",20.45274854326942
bf16,Bengali,83,"But then, at dawn, an English captive arrived at the camp and told the commander that he had heard Norpat Singh say that he would not surrender without retribution.",33.58895737996199
bf16,Bengali,84,"In this context, Robert Montgomery was the military commander of Lahore.",40.94246100441046
bf16,Bengali,85,The English soldiers were outnumbered four to one by Sepoys at Meerut but they had no suspicion that there was any secret communication with them until news arrived from Miraṭh.,36.80481594120048
bf16,Bengali,86,They are addictive as well as harmful to your brain.,25.46099995764103
bf16,Bengali,87,"Day after day, both sides were sending more troops.",55.140200591794105
bf16,Bengali,88,"If you were mad at someone, your name would be on the list of murderers.",27.20766036519577
bf16,Bengali,89,"She looked at me and said ""Sorry we're full"", and bid me farewell.",18.3627095030676
bf16,Bengali,90,What would happen if we didn't clean up our waste?,15.304022098014393
bf16,Bengali,91,Recent years have seen many changes around us due to digital technology use.,40.25715459845668
bf16,Bengali,92,"In the past, letters took days to arrive, and each recipient would get their own reply.",42.57776666041519
bf16,Bengali,93,The revolutionary spirit has been perceived as either sacred or profane depending on whether its outcome was beneficial or harmful.,30.46574047442136
bf16,Bengali,94,"Gandhi married four times, but he died at age 78 after his fourth wife passed away.",37.34312701059027
bf16,Bengali,95,Writers have become social activists to inspire people with their writings against slavery and oppression.,27.39136637181126
bf16,Bengali,96,It's enough information to make an educated guess about his abilities and character.,32.792255463257106
bf16,Bengali,97,The mountain range was so perfect that we could see hundreds of flags and banners flying without any hindrance.,25.20523023335678
bf16,Bengali,98,"Ramayana and Mahabharata together tell stories about Maratha warriors, and have inspired young hearts with Hindu heroic tales.",30.65995475291386
bf16,Bengali,99,The main barrier to using remote sensing data during the monsoon season is insufficient availability of clear optical satellite imagery due to limited number of such satellites.,47.18109054753187
bf16,Bengali,100,The internet can also spread malicious adverts.,32.633668817037055
bf16,Bengali,101,"Chilean gulls have been known to steal food from their own nests when they see danger approaching, soaring away as soon as they spot an intruder.",16.405612318768398
bf16,Bengali,102,They were accompanied by many soldiers and marched towards Cawnpore (Kanpur).,24.405126813245616
bf16,Bengali,103,The servants came around me.,31.42562778053116
bf16,Bengali,104,The next stop is Jerzyks.,6.565363417270745
bf16,Bengali,105,The relationship between brothers can be very strong.,25.313988545191258
bf16,Bengali,106,"I thought that if they agreed to this proposal, others would also agree to do the same thing.",54.61187876061
bf16,Bengali,107,The biggest sign of urbanization is the variety of transportation available.,39.50753988743284
bf16,Bengali,108,A backup copy ensures that all completed and intended changes can be restored systematically using a recovery procedure to return things to how they were before the crash.,35.59308259084654
bf16,Bengali,109,The tradeoffs between getting what you want and opening up your mind are more complex as you go deeper into them.,20.482949105761065
bf16,Bengali,110,Swimming safety tips can be learned through swimming lessons.,17.08130419067633
bf16,Bengali,111,Students should ask questions about first aid if they have any concerns.,45.30007417538423
bf16,Bengali,112,The Punjab Sikhs were ready to fight for freedom.,19.332738238155763
bf16,Bengali,113,My father was never used to such generosity.,20.829837731593337
